指标:

Test accuracy for ΔTSV-1（温度）:
Bagging-nest100-r2249928:  {'MSE': '0.0020', 'RMSE': '0.0443', 'MAE': '0.0287', 'R2': '0.9970', 'train_r2': '0.9995'}
Bagging-nest100-r962563:  {'MSE': '0.0022', 'RMSE': '0.0470', 'MAE': '0.0291', 'R2': '0.9966', 'train_r2': '0.9995'}
Bagging-nest100-r1470702:  {'MSE': '0.0023', 'RMSE': '0.0476', 'MAE': '0.0280', 'R2': '0.9966', 'train_r2': '0.9995'}
Bagging-nest200-r4962009:  {'MSE': '0.0009', 'RMSE': '0.0298', 'MAE': '0.0197', 'R2': '0.9987', 'train_r2': '0.9998'}
Bagging-nest200-r143847:  {'MSE': '0.0012', 'RMSE': '0.0341', 'MAE': '0.0200', 'R2': '0.9982', 'train_r2': '0.9997'}
Bagging-nest200-r3618721:  {'MSE': '0.0012', 'RMSE': '0.0351', 'MAE': '0.0237', 'R2': '0.9981', 'train_r2': '0.9997'}
Bagging-nest200-r1009252:  {'MSE': '0.0014', 'RMSE': '0.0375', 'MAE': '0.0248', 'R2': '0.9979', 'train_r2': '0.9997'}
Bagging-nest200-r974049:  {'MSE': '0.0017', 'RMSE': '0.0416', 'MAE': '0.0278', 'R2': '0.9974', 'train_r2': '0.9996'}
Bagging-nest200-r1985961:  {'MSE': '0.0023', 'RMSE': '0.0482', 'MAE': '0.0295', 'R2': '0.9965', 'train_r2': '0.9996'}
Bagging-nest200-r5397463:  {'MSE': '0.0020', 'RMSE': '0.0452', 'MAE': '0.0285', 'R2': '0.9969', 'train_r2': '0.9995'}
Bagging-nest200-r6705620:  {'MSE': '0.0011', 'RMSE': '0.0328', 'MAE': '0.0212', 'R2': '0.9984', 'train_r2': '0.9998'}
Bagging-nest200-r4899226:  {'MSE': '0.0014', 'RMSE': '0.0374', 'MAE': '0.0232', 'R2': '0.9979', 'train_r2': '0.9996'}
Bagging-nest200-r4654118:  {'MSE': '0.0015', 'RMSE': '0.0387', 'MAE': '0.0251', 'R2': '0.9977', 'train_r2': '0.9997'}
Bagging-nest200-r6318176:  {'MSE': '0.0011', 'RMSE': '0.0327', 'MAE': '0.0226', 'R2': '0.9984', 'train_r2': '0.9997'}
Bagging-nest200-r7932744:  {'MSE': '0.0014', 'RMSE': '0.0373', 'MAE': '0.0253', 'R2': '0.9979', 'train_r2': '0.9996'}
Bagging-nest200-r2439150:  {'MSE': '0.0007', 'RMSE': '0.0273', 'MAE': '0.0191', 'R2': '0.9989', 'train_r2': '0.9997'}
Bagging-nest200-r171122:  {'MSE': '0.0015', 'RMSE': '0.0394', 'MAE': '0.0252', 'R2': '0.9976', 'train_r2': '0.9997'}
Bagging-nest200-r9048201:  {'MSE': '0.0015', 'RMSE': '0.0387', 'MAE': '0.0245', 'R2': '0.9977', 'train_r2': '0.9997'}
Bagging-nest200-r7530271:  {'MSE': '0.0012', 'RMSE': '0.0349', 'MAE': '0.0240', 'R2': '0.9981', 'train_r2': '0.9997'}
Bagging-nest200-r1788904:  {'MSE': '0.0015', 'RMSE': '0.0381', 'MAE': '0.0249', 'R2': '0.9978', 'train_r2': '0.9997'}
Bagging-nest200-r97522:  {'MSE': '0.0011', 'RMSE': '0.0339', 'MAE': '0.0212', 'R2': '0.9983', 'train_r2': '0.9998'}
Bagging-nest200-r916483:  {'MSE': '0.0015', 'RMSE': '0.0386', 'MAE': '0.0252', 'R2': '0.9977', 'train_r2': '0.9996'}
Bagging-nest200-r9851981:  {'MSE': '0.0014', 'RMSE': '0.0377', 'MAE': '0.0237', 'R2': '0.9978', 'train_r2': '0.9997'}
Bagging-nest300-r5455823:  {'MSE': '0.0012', 'RMSE': '0.0344', 'MAE': '0.0240', 'R2': '0.9982', 'train_r2': '0.9996'}
Bagging-nest300-r6751920:  {'MSE': '0.0019', 'RMSE': '0.0431', 'MAE': '0.0271', 'R2': '0.9972', 'train_r2': '0.9996'}
Bagging-nest300-r8214489:  {'MSE': '0.0013', 'RMSE': '0.0361', 'MAE': '0.0240', 'R2': '0.9980', 'train_r2': '0.9997'}
Bagging-nest300-r4934424:  {'MSE': '0.0010', 'RMSE': '0.0322', 'MAE': '0.0227', 'R2': '0.9984', 'train_r2': '0.9997'}
Bagging-nest300-r9359670:  {'MSE': '0.0015', 'RMSE': '0.0385', 'MAE': '0.0259', 'R2': '0.9977', 'train_r2': '0.9997'}
Bagging-nest300-r6646273:  {'MSE': '0.0011', 'RMSE': '0.0336', 'MAE': '0.0220', 'R2': '0.9983', 'train_r2': '0.9997'}
Bagging-nest300-r4793956:  {'MSE': '0.0010', 'RMSE': '0.0313', 'MAE': '0.0218', 'R2': '0.9985', 'train_r2': '0.9998'}
Bagging-nest300-r3158942:  {'MSE': '0.0014', 'RMSE': '0.0377', 'MAE': '0.0246', 'R2': '0.9978', 'train_r2': '0.9997'}
Bagging-nest300-r184873:  {'MSE': '0.0013', 'RMSE': '0.0363', 'MAE': '0.0234', 'R2': '0.9980', 'train_r2': '0.9997'}
Bagging-nest300-r9341664:  {'MSE': '0.0010', 'RMSE': '0.0323', 'MAE': '0.0228', 'R2': '0.9984', 'train_r2': '0.9997'}
Bagging-nest300-r7742176:  {'MSE': '0.0016', 'RMSE': '0.0399', 'MAE': '0.0248', 'R2': '0.9976', 'train_r2': '0.9997'}
Bagging-nest300-r3064156:  {'MSE': '0.0009', 'RMSE': '0.0305', 'MAE': '0.0208', 'R2': '0.9986', 'train_r2': '0.9998'}
Bagging-nest300-r342444:  {'MSE': '0.0017', 'RMSE': '0.0417', 'MAE': '0.0245', 'R2': '0.9974', 'train_r2': '0.9996'}
Bagging-nest300-r2532692:  {'MSE': '0.0014', 'RMSE': '0.0371', 'MAE': '0.0249', 'R2': '0.9979', 'train_r2': '0.9997'}
Bagging-nest300-r6362293:  {'MSE': '0.0012', 'RMSE': '0.0344', 'MAE': '0.0236', 'R2': '0.9982', 'train_r2': '0.9997'}
Bagging-nest300-r9281634:  {'MSE': '0.0015', 'RMSE': '0.0393', 'MAE': '0.0217', 'R2': '0.9977', 'train_r2': '0.9997'}
Bagging-nest300-r7420976:  {'MSE': '0.0010', 'RMSE': '0.0317', 'MAE': '0.0215', 'R2': '0.9985', 'train_r2': '0.9998'}
Bagging-nest300-r5354038:  {'MSE': '0.0011', 'RMSE': '0.0335', 'MAE': '0.0217', 'R2': '0.9983', 'train_r2': '0.9997'}
Bagging-nest300-r1000385:  {'MSE': '0.0015', 'RMSE': '0.0392', 'MAE': '0.0249', 'R2': '0.9977', 'train_r2': '0.9997'}
Bagging-nest300-r9287337:  {'MSE': '0.0010', 'RMSE': '0.0317', 'MAE': '0.0229', 'R2': '0.9985', 'train_r2': '0.9997'}
Bagging-nest500-r4813361:  {'MSE': '0.0016', 'RMSE': '0.0395', 'MAE': '0.0257', 'R2': '0.9976', 'train_r2': '0.9997'}
Bagging-nest500-r6244045:  {'MSE': '0.0011', 'RMSE': '0.0336', 'MAE': '0.0218', 'R2': '0.9983', 'train_r2': '0.9997'}
Bagging-nest500-r2095620:  {'MSE': '0.0010', 'RMSE': '0.0319', 'MAE': '0.0212', 'R2': '0.9984', 'train_r2': '0.9998'}
Bagging-nest500-r9539702:  {'MSE': '0.0011', 'RMSE': '0.0338', 'MAE': '0.0222', 'R2': '0.9983', 'train_r2': '0.9997'}
Bagging-nest500-r9046530:  {'MSE': '0.0020', 'RMSE': '0.0452', 'MAE': '0.0267', 'R2': '0.9969', 'train_r2': '0.9996'}
Bagging-nest500-r1592939:  {'MSE': '0.0016', 'RMSE': '0.0400', 'MAE': '0.0258', 'R2': '0.9976', 'train_r2': '0.9997'}
Bagging-nest500-r1898642:  {'MSE': '0.0012', 'RMSE': '0.0348', 'MAE': '0.0232', 'R2': '0.9982', 'train_r2': '0.9997'}
Bagging-nest500-r94225:  {'MSE': '0.0015', 'RMSE': '0.0381', 'MAE': '0.0255', 'R2': '0.9978', 'train_r2': '0.9997'}
Bagging-nest500-r6483597:  {'MSE': '0.0012', 'RMSE': '0.0344', 'MAE': '0.0232', 'R2': '0.9982', 'train_r2': '0.9997'}
Bagging-nest500-r9976324:  {'MSE': '0.0013', 'RMSE': '0.0354', 'MAE': '0.0237', 'R2': '0.9981', 'train_r2': '0.9997'}
Bagging-nest500-r5159242:  {'MSE': '0.0010', 'RMSE': '0.0323', 'MAE': '0.0211', 'R2': '0.9984', 'train_r2': '0.9997'}
Bagging-nest500-r1013658:  {'MSE': '0.0019', 'RMSE': '0.0433', 'MAE': '0.0254', 'R2': '0.9971', 'train_r2': '0.9997'}
Bagging-nest500-r2054625:  {'MSE': '0.0011', 'RMSE': '0.0338', 'MAE': '0.0218', 'R2': '0.9983', 'train_r2': '0.9998'}
Bagging-nest500-r5820420:  {'MSE': '0.0016', 'RMSE': '0.0397', 'MAE': '0.0225', 'R2': '0.9976', 'train_r2': '0.9997'}
Bagging-nest500-r1468672:  {'MSE': '0.0009', 'RMSE': '0.0304', 'MAE': '0.0216', 'R2': '0.9986', 'train_r2': '0.9998'}
Bagging-nest500-r8884609:  {'MSE': '0.0015', 'RMSE': '0.0388', 'MAE': '0.0244', 'R2': '0.9977', 'train_r2': '0.9997'}
Bagging-nest500-r5063461:  {'MSE': '0.0014', 'RMSE': '0.0371', 'MAE': '0.0249', 'R2': '0.9979', 'train_r2': '0.9997'}
Bagging-nest500-r8651698:  {'MSE': '0.0011', 'RMSE': '0.0335', 'MAE': '0.0224', 'R2': '0.9983', 'train_r2': '0.9997'}
Bagging-nest500-r9031715:  {'MSE': '0.0019', 'RMSE': '0.0440', 'MAE': '0.0257', 'R2': '0.9971', 'train_r2': '0.9996'}
Bagging-nest500-r8531716:  {'MSE': '0.0013', 'RMSE': '0.0362', 'MAE': '0.0235', 'R2': '0.9980', 'train_r2': '0.9997'}

Test accuracy for 上背温度-3:
Bagging-nest20-r3849151:  {'MSE': '1.6429', 'RMSE': '1.2817', 'MAE': '0.7352', 'R2': '0.7792', 'train_r2': '0.9858'}
Bagging-nest20-r3400322:  {'MSE': '1.5529', 'RMSE': '1.2462', 'MAE': '0.7105', 'R2': '0.7913', 'train_r2': '0.9868'}
Bagging-nest20-r7261616:  {'MSE': '3.0582', 'RMSE': '1.7488', 'MAE': '0.8594', 'R2': '0.5890', 'train_r2': '0.9821'}
Bagging-nest20-r7617191:  {'MSE': '1.7261', 'RMSE': '1.3138', 'MAE': '0.7160', 'R2': '0.7680', 'train_r2': '0.9887'}
Bagging-nest20-r2319226:  {'MSE': '2.8851', 'RMSE': '1.6985', 'MAE': '0.8922', 'R2': '0.6123', 'train_r2': '0.9845'}
Bagging-nest20-r6519950:  {'MSE': '1.3558', 'RMSE': '1.1644', 'MAE': '0.6754', 'R2': '0.8178', 'train_r2': '0.9846'}
Bagging-nest20-r1017099:  {'MSE': '1.0715', 'RMSE': '1.0351', 'MAE': '0.6496', 'R2': '0.8560', 'train_r2': '0.9881'}
Bagging-nest20-r3633987:  {'MSE': '1.4050', 'RMSE': '1.1853', 'MAE': '0.7582', 'R2': '0.8112', 'train_r2': '0.9864'}
Bagging-nest20-r3157239:  {'MSE': '2.2181', 'RMSE': '1.4893', 'MAE': '0.7695', 'R2': '0.7019', 'train_r2': '0.9860'}
Bagging-nest20-r9816960:  {'MSE': '0.9524', 'RMSE': '0.9759', 'MAE': '0.6699', 'R2': '0.8720', 'train_r2': '0.9888'}
Bagging-nest20-r8181733:  {'MSE': '1.3558', 'RMSE': '1.1644', 'MAE': '0.7063', 'R2': '0.8178', 'train_r2': '0.9873'}
Bagging-nest20-r5197960:  {'MSE': '1.1152', 'RMSE': '1.0560', 'MAE': '0.6926', 'R2': '0.8501', 'train_r2': '0.9858'}
Bagging-nest20-r7760250:  {'MSE': '1.0990', 'RMSE': '1.0483', 'MAE': '0.6602', 'R2': '0.8523', 'train_r2': '0.9868'}
Bagging-nest20-r5375264:  {'MSE': '1.6959', 'RMSE': '1.3023', 'MAE': '0.7348', 'R2': '0.7721', 'train_r2': '0.9877'}
Bagging-nest20-r4576564:  {'MSE': '1.3462', 'RMSE': '1.1602', 'MAE': '0.7480', 'R2': '0.8191', 'train_r2': '0.9882'}
Bagging-nest20-r3583399:  {'MSE': '1.4559', 'RMSE': '1.2066', 'MAE': '0.6969', 'R2': '0.8043', 'train_r2': '0.9855'}
Bagging-nest20-r1195984:  {'MSE': '1.4438', 'RMSE': '1.2016', 'MAE': '0.7602', 'R2': '0.8060', 'train_r2': '0.9883'}
Bagging-nest20-r5729298:  {'MSE': '1.6234', 'RMSE': '1.2741', 'MAE': '0.7141', 'R2': '0.7818', 'train_r2': '0.9862'}
Bagging-nest20-r6873984:  {'MSE': '1.9568', 'RMSE': '1.3989', 'MAE': '0.7793', 'R2': '0.7370', 'train_r2': '0.9858'}
Bagging-nest20-r1069821:  {'MSE': '1.2503', 'RMSE': '1.1182', 'MAE': '0.7215', 'R2': '0.8320', 'train_r2': '0.9875'}
Bagging-nest50-r8788802:  {'MSE': '1.2640', 'RMSE': '1.1243', 'MAE': '0.6877', 'R2': '0.8301', 'train_r2': '0.9897'}
Bagging-nest50-r8765893:  {'MSE': '2.2441', 'RMSE': '1.4980', 'MAE': '0.8075', 'R2': '0.6984', 'train_r2': '0.9882'}
Bagging-nest50-r7869672:  {'MSE': '1.4081', 'RMSE': '1.1866', 'MAE': '0.6444', 'R2': '0.8108', 'train_r2': '0.9903'}
Bagging-nest50-r3324452:  {'MSE': '1.4987', 'RMSE': '1.2242', 'MAE': '0.7006', 'R2': '0.7986', 'train_r2': '0.9908'}
Bagging-nest50-r4679895:  {'MSE': '1.1381', 'RMSE': '1.0668', 'MAE': '0.6681', 'R2': '0.8471', 'train_r2': '0.9893'}
Bagging-nest50-r8767697:  {'MSE': '1.8986', 'RMSE': '1.3779', 'MAE': '0.7219', 'R2': '0.7449', 'train_r2': '0.9882'}
Bagging-nest50-r2408489:  {'MSE': '1.7522', 'RMSE': '1.3237', 'MAE': '0.7333', 'R2': '0.7645', 'train_r2': '0.9885'}
Bagging-nest50-r8528377:  {'MSE': '2.2998', 'RMSE': '1.5165', 'MAE': '0.7892', 'R2': '0.6909', 'train_r2': '0.9877'}
Bagging-nest50-r6186929:  {'MSE': '1.5129', 'RMSE': '1.2300', 'MAE': '0.6903', 'R2': '0.7967', 'train_r2': '0.9902'}
Bagging-nest50-r2524971:  {'MSE': '1.6656', 'RMSE': '1.2906', 'MAE': '0.7341', 'R2': '0.7762', 'train_r2': '0.9898'}
Bagging-nest50-r9637165:  {'MSE': '1.6203', 'RMSE': '1.2729', 'MAE': '0.7292', 'R2': '0.7823', 'train_r2': '0.9891'}
Bagging-nest50-r8165054:  {'MSE': '1.1496', 'RMSE': '1.0722', 'MAE': '0.6592', 'R2': '0.8455', 'train_r2': '0.9896'}
Bagging-nest50-r4097032:  {'MSE': '1.5621', 'RMSE': '1.2498', 'MAE': '0.7239', 'R2': '0.7901', 'train_r2': '0.9890'}
Bagging-nest50-r8511416:  {'MSE': '1.7159', 'RMSE': '1.3099', 'MAE': '0.7363', 'R2': '0.7694', 'train_r2': '0.9894'}
Bagging-nest50-r1759942:  {'MSE': '1.5768', 'RMSE': '1.2557', 'MAE': '0.7331', 'R2': '0.7881', 'train_r2': '0.9894'}
Bagging-nest50-r9974935:  {'MSE': '1.1325', 'RMSE': '1.0642', 'MAE': '0.6283', 'R2': '0.8478', 'train_r2': '0.9908'}
Bagging-nest50-r272609:  {'MSE': '1.3709', 'RMSE': '1.1708', 'MAE': '0.7211', 'R2': '0.8158', 'train_r2': '0.9899'}
Bagging-nest50-r3153727:  {'MSE': '1.7792', 'RMSE': '1.3339', 'MAE': '0.7409', 'R2': '0.7609', 'train_r2': '0.9887'}
Bagging-nest50-r3505277:  {'MSE': '1.2781', 'RMSE': '1.1305', 'MAE': '0.6827', 'R2': '0.8282', 'train_r2': '0.9900'}
Bagging-nest50-r8990513:  {'MSE': '1.5045', 'RMSE': '1.2266', 'MAE': '0.7092', 'R2': '0.7978', 'train_r2': '0.9891'}
Bagging-nest100-r8759871:  {'MSE': '1.5638', 'RMSE': '1.2505', 'MAE': '0.7099', 'R2': '0.7898', 'train_r2': '0.9899'}
Bagging-nest100-r8706450:  {'MSE': '1.3985', 'RMSE': '1.1826', 'MAE': '0.6892', 'R2': '0.8121', 'train_r2': '0.9906'}
Bagging-nest100-r4023772:  {'MSE': '1.4688', 'RMSE': '1.2119', 'MAE': '0.7178', 'R2': '0.8026', 'train_r2': '0.9899'}
Bagging-nest100-r6045028:  {'MSE': '1.3243', 'RMSE': '1.1508', 'MAE': '0.6905', 'R2': '0.8220', 'train_r2': '0.9892'}
Bagging-nest100-r9817152:  {'MSE': '1.8266', 'RMSE': '1.3515', 'MAE': '0.7547', 'R2': '0.7545', 'train_r2': '0.9888'}
Bagging-nest100-r2990252:  {'MSE': '1.8469', 'RMSE': '1.3590', 'MAE': '0.7611', 'R2': '0.7518', 'train_r2': '0.9889'}
Bagging-nest100-r272447:  {'MSE': '1.5803', 'RMSE': '1.2571', 'MAE': '0.7362', 'R2': '0.7876', 'train_r2': '0.9898'}
Bagging-nest100-r2370193:  {'MSE': '1.3559', 'RMSE': '1.1644', 'MAE': '0.6813', 'R2': '0.8178', 'train_r2': '0.9907'}
Bagging-nest100-r3088164:  {'MSE': '1.4225', 'RMSE': '1.1927', 'MAE': '0.7084', 'R2': '0.8088', 'train_r2': '0.9886'}
Bagging-nest100-r7943999:  {'MSE': '1.4955', 'RMSE': '1.2229', 'MAE': '0.6794', 'R2': '0.7990', 'train_r2': '0.9900'}
Bagging-nest100-r745120:  {'MSE': '1.7124', 'RMSE': '1.3086', 'MAE': '0.7355', 'R2': '0.7699', 'train_r2': '0.9896'}
Bagging-nest100-r1723099:  {'MSE': '1.8251', 'RMSE': '1.3510', 'MAE': '0.7644', 'R2': '0.7547', 'train_r2': '0.9899'}
Bagging-nest100-r2761381:  {'MSE': '1.2234', 'RMSE': '1.1061', 'MAE': '0.6820', 'R2': '0.8356', 'train_r2': '0.9899'}
Bagging-nest100-r9094199:  {'MSE': '1.2509', 'RMSE': '1.1185', 'MAE': '0.6634', 'R2': '0.8319', 'train_r2': '0.9907'}
Bagging-nest100-r5930220:  {'MSE': '1.4141', 'RMSE': '1.1892', 'MAE': '0.7016', 'R2': '0.8100', 'train_r2': '0.9905'}
Bagging-nest100-r6081266:  {'MSE': '1.5527', 'RMSE': '1.2461', 'MAE': '0.7138', 'R2': '0.7913', 'train_r2': '0.9900'}
Bagging-nest100-r9676404:  {'MSE': '1.4221', 'RMSE': '1.1925', 'MAE': '0.7084', 'R2': '0.8089', 'train_r2': '0.9903'}
Bagging-nest100-r5986008:  {'MSE': '1.7518', 'RMSE': '1.3235', 'MAE': '0.7203', 'R2': '0.7646', 'train_r2': '0.9890'}
Bagging-nest100-r9102248:  {'MSE': '1.5382', 'RMSE': '1.2402', 'MAE': '0.7119', 'R2': '0.7933', 'train_r2': '0.9899'}
Bagging-nest100-r6561529:  {'MSE': '1.3292', 'RMSE': '1.1529', 'MAE': '0.6662', 'R2': '0.8214', 'train_r2': '0.9904'}
Bagging-nest200-r9672086:  {'MSE': '1.6272', 'RMSE': '1.2756', 'MAE': '0.7303', 'R2': '0.7813', 'train_r2': '0.9898'}
Bagging-nest200-r337061:  {'MSE': '1.6826', 'RMSE': '1.2972', 'MAE': '0.7246', 'R2': '0.7739', 'train_r2': '0.9901'}
Bagging-nest200-r9953503:  {'MSE': '1.5897', 'RMSE': '1.2608', 'MAE': '0.7271', 'R2': '0.7864', 'train_r2': '0.9900'}
Bagging-nest200-r256522:  {'MSE': '1.6465', 'RMSE': '1.2832', 'MAE': '0.7320', 'R2': '0.7787', 'train_r2': '0.9899'}
Bagging-nest200-r8920094:  {'MSE': '1.4953', 'RMSE': '1.2228', 'MAE': '0.7170', 'R2': '0.7991', 'train_r2': '0.9905'}
Bagging-nest200-r2801030:  {'MSE': '1.6643', 'RMSE': '1.2901', 'MAE': '0.7196', 'R2': '0.7763', 'train_r2': '0.9909'}
Bagging-nest200-r5991755:  {'MSE': '1.5726', 'RMSE': '1.2540', 'MAE': '0.6930', 'R2': '0.7887', 'train_r2': '0.9905'}
Bagging-nest200-r4904407:  {'MSE': '1.4388', 'RMSE': '1.1995', 'MAE': '0.6940', 'R2': '0.8067', 'train_r2': '0.9906'}
Bagging-nest200-r3493834:  {'MSE': '1.4176', 'RMSE': '1.1906', 'MAE': '0.6809', 'R2': '0.8095', 'train_r2': '0.9906'}
Bagging-nest200-r5568244:  {'MSE': '1.8155', 'RMSE': '1.3474', 'MAE': '0.7384', 'R2': '0.7560', 'train_r2': '0.9895'}
Bagging-nest200-r3405215:  {'MSE': '1.5050', 'RMSE': '1.2268', 'MAE': '0.7144', 'R2': '0.7978', 'train_r2': '0.9907'}
Bagging-nest200-r847386:  {'MSE': '1.6092', 'RMSE': '1.2685', 'MAE': '0.7171', 'R2': '0.7837', 'train_r2': '0.9902'}
Bagging-nest200-r8558238:  {'MSE': '1.6214', 'RMSE': '1.2733', 'MAE': '0.7162', 'R2': '0.7821', 'train_r2': '0.9910'}
Bagging-nest200-r9716831:  {'MSE': '1.8034', 'RMSE': '1.3429', 'MAE': '0.7443', 'R2': '0.7577', 'train_r2': '0.9904'}
Bagging-nest200-r8263417:  {'MSE': '1.2762', 'RMSE': '1.1297', 'MAE': '0.6616', 'R2': '0.8285', 'train_r2': '0.9911'}
Bagging-nest200-r5433469:  {'MSE': '1.4907', 'RMSE': '1.2209', 'MAE': '0.6934', 'R2': '0.7997', 'train_r2': '0.9911'}
Bagging-nest200-r8542485:  {'MSE': '1.5801', 'RMSE': '1.2570', 'MAE': '0.7087', 'R2': '0.7877', 'train_r2': '0.9915'}
Bagging-nest200-r8048641:  {'MSE': '1.8282', 'RMSE': '1.3521', 'MAE': '0.7493', 'R2': '0.7543', 'train_r2': '0.9904'}
Bagging-nest200-r3130742:  {'MSE': '1.6189', 'RMSE': '1.2724', 'MAE': '0.7306', 'R2': '0.7824', 'train_r2': '0.9902'}
Bagging-nest200-r4027075:  {'MSE': '1.5222', 'RMSE': '1.2338', 'MAE': '0.7034', 'R2': '0.7954', 'train_r2': '0.9904'}
Bagging-nest300-r3609811:  {'MSE': '1.4845', 'RMSE': '1.2184', 'MAE': '0.7106', 'R2': '0.8005', 'train_r2': '0.9912'}
Bagging-nest300-r8083043:  {'MSE': '1.4425', 'RMSE': '1.2010', 'MAE': '0.7078', 'R2': '0.8062', 'train_r2': '0.9906'}
Bagging-nest300-r42919:  {'MSE': '1.3552', 'RMSE': '1.1641', 'MAE': '0.6847', 'R2': '0.8179', 'train_r2': '0.9912'}
Bagging-nest300-r8558131:  {'MSE': '1.6894', 'RMSE': '1.2998', 'MAE': '0.7367', 'R2': '0.7730', 'train_r2': '0.9903'}
Bagging-nest300-r4239525:  {'MSE': '1.4812', 'RMSE': '1.2171', 'MAE': '0.7158', 'R2': '0.8009', 'train_r2': '0.9904'}
Bagging-nest300-r8049801:  {'MSE': '1.3387', 'RMSE': '1.1570', 'MAE': '0.6922', 'R2': '0.8201', 'train_r2': '0.9909'}
Bagging-nest300-r7302714:  {'MSE': '1.4806', 'RMSE': '1.2168', 'MAE': '0.6974', 'R2': '0.8010', 'train_r2': '0.9909'}
Bagging-nest300-r3253999:  {'MSE': '1.5499', 'RMSE': '1.2450', 'MAE': '0.7085', 'R2': '0.7917', 'train_r2': '0.9911'}
Bagging-nest300-r2034439:  {'MSE': '1.4407', 'RMSE': '1.2003', 'MAE': '0.7091', 'R2': '0.8064', 'train_r2': '0.9903'}
Bagging-nest300-r3510623:  {'MSE': '1.6995', 'RMSE': '1.3037', 'MAE': '0.7218', 'R2': '0.7716', 'train_r2': '0.9906'}
Bagging-nest300-r1803356:  {'MSE': '1.6725', 'RMSE': '1.2933', 'MAE': '0.7235', 'R2': '0.7752', 'train_r2': '0.9906'}
Bagging-nest300-r1503638:  {'MSE': '1.2884', 'RMSE': '1.1351', 'MAE': '0.6859', 'R2': '0.8269', 'train_r2': '0.9906'}
Bagging-nest300-r8766607:  {'MSE': '1.5129', 'RMSE': '1.2300', 'MAE': '0.7132', 'R2': '0.7967', 'train_r2': '0.9902'}
Bagging-nest300-r2918124:  {'MSE': '1.6674', 'RMSE': '1.2913', 'MAE': '0.7218', 'R2': '0.7759', 'train_r2': '0.9905'}
Bagging-nest300-r7067894:  {'MSE': '1.4722', 'RMSE': '1.2133', 'MAE': '0.7070', 'R2': '0.8022', 'train_r2': '0.9905'}
Bagging-nest300-r6950007:  {'MSE': '1.4053', 'RMSE': '1.1854', 'MAE': '0.6841', 'R2': '0.8112', 'train_r2': '0.9910'}
Bagging-nest300-r6353643:  {'MSE': '1.5597', 'RMSE': '1.2489', 'MAE': '0.7316', 'R2': '0.7904', 'train_r2': '0.9901'}
Bagging-nest300-r7925950:  {'MSE': '1.5926', 'RMSE': '1.2620', 'MAE': '0.7241', 'R2': '0.7860', 'train_r2': '0.9901'}
Bagging-nest300-r4618499:  {'MSE': '1.4699', 'RMSE': '1.2124', 'MAE': '0.6997', 'R2': '0.8025', 'train_r2': '0.9906'}
Bagging-nest300-r5921208:  {'MSE': '1.6841', 'RMSE': '1.2977', 'MAE': '0.7200', 'R2': '0.7737', 'train_r2': '0.9903'}
Bagging-nest500-r85744:  {'MSE': '1.5621', 'RMSE': '1.2499', 'MAE': '0.7124', 'R2': '0.7901', 'train_r2': '0.9910'}
Bagging-nest500-r2974112:  {'MSE': '1.4980', 'RMSE': '1.2239', 'MAE': '0.7120', 'R2': '0.7987', 'train_r2': '0.9901'}
Bagging-nest500-r715303:  {'MSE': '1.5740', 'RMSE': '1.2546', 'MAE': '0.7172', 'R2': '0.7885', 'train_r2': '0.9906'}
Bagging-nest500-r6755924:  {'MSE': '1.4107', 'RMSE': '1.1877', 'MAE': '0.6937', 'R2': '0.8104', 'train_r2': '0.9911'}
Bagging-nest500-r6351385:  {'MSE': '1.5278', 'RMSE': '1.2360', 'MAE': '0.7031', 'R2': '0.7947', 'train_r2': '0.9906'}
Bagging-nest500-r5207201:  {'MSE': '1.6442', 'RMSE': '1.2823', 'MAE': '0.7315', 'R2': '0.7790', 'train_r2': '0.9906'}
Bagging-nest500-r6133075:  {'MSE': '1.5298', 'RMSE': '1.2368', 'MAE': '0.7028', 'R2': '0.7944', 'train_r2': '0.9908'}
Bagging-nest500-r6714259:  {'MSE': '1.4533', 'RMSE': '1.2055', 'MAE': '0.6921', 'R2': '0.8047', 'train_r2': '0.9908'}
Bagging-nest500-r162077:  {'MSE': '1.5742', 'RMSE': '1.2547', 'MAE': '0.7189', 'R2': '0.7885', 'train_r2': '0.9907'}
Bagging-nest500-r2855495:  {'MSE': '1.6175', 'RMSE': '1.2718', 'MAE': '0.7163', 'R2': '0.7826', 'train_r2': '0.9907'}
Bagging-nest500-r39446:  {'MSE': '1.6976', 'RMSE': '1.3029', 'MAE': '0.7297', 'R2': '0.7719', 'train_r2': '0.9908'}
Bagging-nest500-r2216147:  {'MSE': '1.4999', 'RMSE': '1.2247', 'MAE': '0.7090', 'R2': '0.7984', 'train_r2': '0.9909'}
Bagging-nest500-r5223830:  {'MSE': '1.5674', 'RMSE': '1.2520', 'MAE': '0.7010', 'R2': '0.7894', 'train_r2': '0.9909'}
Bagging-nest500-r5586015:  {'MSE': '1.6827', 'RMSE': '1.2972', 'MAE': '0.7274', 'R2': '0.7739', 'train_r2': '0.9906'}
Bagging-nest500-r7021047:  {'MSE': '1.5444', 'RMSE': '1.2427', 'MAE': '0.7119', 'R2': '0.7925', 'train_r2': '0.9909'}
Bagging-nest500-r8999440:  {'MSE': '1.4151', 'RMSE': '1.1896', 'MAE': '0.6894', 'R2': '0.8098', 'train_r2': '0.9912'}
